Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,Employee_ID__c,Member_ID__c,Passport_ID__c,SSN__c
5000U00000AQk26QAD,,00001110,0030U00000p33MaQAI,0010U000010rD7iQAE,,,,,,,Claim,New,Claim,Email,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 969-7618,(555) 236-4115,genevieve.ramlall@example.com,,,,000307179044,000193400927,000898535515,000-42-2354
5000U00000AQk27QAD,,00001111,0030U00000p33MbQAI,0010U000010rD7jQAE,,,,,,,Claim,New,Claim,Phone,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 821-4978,(555) 274-2170,susie.sarvas@example.com,,,,000170558997,000312331598,000720662520,000-87-3839
5000U00000AQk28QAD,,00001112,0030U00000p33McQAI,0010U000010rD7kQAE,,,,,,,Cancellation,Escalated,Cancellation,Phone,Cancel my service,Low,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 260-6940,(555) 300-1178,fabiola.plaster@example.com,,,,000260627373,000300163641,000624759758,000-92-2536
5000U00000AQkDKQA1,,00001802,0030U00000p33XZQAY,0010U000010rDIhQAM,,,,,,,Claim,New,Claim,Phone,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 427-9394,(555) 983-8744,boyce.burth@example.com,,,,000916324859,000404025399,000175740423,000-79-7476
5000U00000AQkDLQA1,,00001803,0030U00000p33XaQAI,0010U000010rDIiQAM,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 221-8688,(555) 296-9981,stacy.buice@example.com,,,,000199432829,000637577318,000844315116,000-25-8756
5000U00000AQkDMQA1,,00001804,0030U00000p33XbQAI,0010U000010rDIjQAM,,,,,,,Support,New,Support,Phone,Problems using service,Medium,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 296-5292,(555) 981-3333,cindie.brodsho@example.com,,,,000430579683,000573795857,000396952931,000-16-6946
5000U00000AQkDNQA1,,00001805,0030U00000p33XcQAI,0010U000010rDIkQAM,,,,,,,Other,Escalated,Other,Phone,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 267-6142,(555) 931-2968,altha.shelden@example.com,,,,000566618044,000553612097,000369812225,000-85-8103
5000U00000AQkDOQA1,,00001806,0030U00000p33XdQAI,0010U000010rDIlQAM,,,,,,,Support,New,Support,Web,Problems using service,Low,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 171-4980,(555) 839-5312,sue.joya@example.com,,,,000175688747,000818988152,000270082320,000-69-9034
5000U00000AQkDPQA1,,00001807,0030U00000p33XeQAI,0010U000010rDImQAM,,,,,,,Claim,Closed,Claim,Web,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 111-3302,(555) 221-4548,janice.bayer@example.com,,,,000179165406,000712726648,000573013863,000-55-5148
5000U00000AQkDQQA1,,00001808,0030U00000p33XfQAI,0010U000010rDInQAM,,,,,,,Enrollment,Escalated,Enrollment,Phone,Transfer service,High,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 915-7479,(555) 323-7945,malisa.carrico@example.com,,,,000461597408,000757696959,000311049051,000-54-5385
5000U00000AQkDRQA1,,00001809,0030U00000p33XgQAI,0010U000010rDIoQAM,,,,,,,Support,New,Support,Phone,Problems using service,High,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 490-4331,(555) 907-4361,edmund.demman@example.com,,,,000992761281,000880708983,000223431688,000-11-1440
5000U00000AQkDSQA1,,00001810,0030U00000p33XhQAI,0010U000010rDIpQAM,,,,,,,Billing,Closed,Billing,Email,Question about my bill,Low,I received my latest billing invoice and have questions about 1 of the line items.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 296-9208,(555) 509-8030,vicenta.been@example.com,,,,000546164423,000158042276,000172332901,000-57-4205
5000U00000AQkDTQA1,,00001811,0030U00000p33XiQAI,0010U000010rDIqQAM,,,,,,,Support,New,Support,Email,Problems using service,Medium,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 758-9502,(555) 392-2966,sybil.kibbey@example.com,,,,000324393729,000809490232,000174461540,000-70-6697
5000U00000AQkDWQA1,,00001814,0030U00000p33XlQAI,0010U000010rDItQAM,,,,,,,Enrollment,New,Enrollment,Phone,Transfer service,High,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 938-4437,(555) 618-8350,eula.eun@example.com,,,,000502303475,000475637807,000840447126,000-84-9334
5000U00000AQkDXQA1,,00001815,0030U00000p33XmQAI,0010U000010rDIuQAM,,,,,,,Cancellation,Closed,Cancellation,Email,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 480-8476,(555) 848-1192,marianne.streczywilk@example.com,,,,000898059591,000829506206,000898163539,000-61-7650
5000U00000AQkDUQA1,,00001812,0030U00000p33XjQAI,0010U000010rDIrQAM,,,,,,,Enrollment,Closed,Enrollment,Web,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 726-4016,(555) 999-7642,bell.mazanec@example.com,,,,000581301057,000743105920,000740981154,000-14-4816
5000U00000AQkDVQA1,,00001813,0030U00000p33XkQAI,0010U000010rDIsQAM,,,,,,,Other,New,Other,Web,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 397-2851,(555) 726-7429,deon.mahung@example.com,,,,000244561547,000953963287,000378781432,000-39-9851
5000U00000AQkDYQA1,,00001816,0030U00000p33XnQAI,0010U000010rDIvQAM,,,,,,,Support,New,Support,Web,Problems using service,Medium,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 248-4718,(555) 948-6087,erick.guttenberg@example.com,,,,000600501214,000783548859,000375731596,000-25-6934
5000U00000AQkDZQA1,,00001817,0030U00000p33XoQAI,0010U000010rDIwQAM,,,,,,,Other,Closed,Other,Phone,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 119-2670,(555) 732-3251,stephnie.galligher@example.com,,,,000275431746,000431215293,000495890845,000-14-8331
5000U00000AQkDaQAL,,00001818,0030U00000p33XpQAI,0010U000010rDIxQAM,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 644-2104,(555) 151-2769,marinda.dworak@example.com,,,,000580762941,000952588060,000212935276,000-93-6833
5000U00000AQk29QAD,,00001113,0030U00000p33MdQAI,0010U000010rD7lQAE,,,,,,,Claim,New,Claim,Phone,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 448-7266,(555) 336-7181,giselle.goodwater@example.com,,,,000452826603,000877503056,000290878464,000-39-2877
5000U00000AQk2AQAT,,00001114,0030U00000p33MeQAI,0010U000010rD7mQAE,,,,,,,Enrollment,Closed,Enrollment,Web,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 736-3075,(555) 927-5603,shaunda.seevers@example.com,,,,000815013795,000949210319,000547218687,000-82-8069
5000U00000AQk2BQAT,,00001115,0030U00000p33MfQAI,0010U000010rD7nQAE,,,,,,,Enrollment,New,Enrollment,Phone,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 149-5433,(555) 245-3159,theo.hannay@example.com,,,,000991002051,000761097643,000258315921,000-47-9831
5000U00000AQk2CQAT,,00001116,0030U00000p33MgQAI,0010U000010rD7oQAE,,,,,,,Enrollment,New,Enrollment,Phone,Transfer service,High,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 975-5281,(555) 299-6277,mitsuko.smolko@example.com,,,,000738712828,000511938129,000947004651,000-46-1539
5000U00000AQk2DQAT,,00001117,0030U00000p33MhQAI,0010U000010rD7pQAE,,,,,,,Enrollment,Escalated,Enrollment,Email,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 356-6172,(555) 569-4203,krystina.amodt@example.com,,,,000627023081,000948661972,000374319875,000-98-4681
5000U00000AQk2EQAT,,00001118,0030U00000p33MiQAI,0010U000010rD7qQAE,,,,,,,Support,New,Support,Web,Problems using service,Medium,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 454-9224,(555) 861-7166,sandie.grunberg@example.com,,,,000995468295,000958246730,000226646275,000-56-5660
5000U00000AQk21QAD,,00001105,0030U00000p33MVQAY,0010U000010rD7dQAE,,,,,,,Enrollment,Closed,Enrollment,Email,Transfer service,Low,I need help transferring my service to another account.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 987-6242,(555) 888-4296,sharice.emerton@example.com,,,,000343647937,000815487394,000844892717,000-77-1986
5000U00000AQk22QAD,,00001106,0030U00000p33MWQAY,0010U000010rD7eQAE,,,,,,,Enrollment,Closed,Enrollment,Phone,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 319-3443,(555) 519-8983,catherine.bartch@example.com,,,,000569778542,000413792063,000858635788,000-39-1540
5000U00000AQk23QAD,,00001107,0030U00000p33MXQAY,0010U000010rD7fQAE,,,,,,,Enrollment,New,Enrollment,Phone,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 209-2293,(555) 800-4602,noble.hembree@example.com,,,,000741693438,000483677228,000963291736,000-77-8980
5000U00000AQk24QAD,,00001108,0030U00000p33MYQAY,0010U000010rD7gQAE,,,,,,,Support,Closed,Support,Phone,Problems using service,Medium,I'm having difficult using the service and would like some assistant.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 381-2793,(555) 945-6000,elizbeth.jundt@example.com,,,,000810264072,000857344818,000530418232,000-37-1131
5000U00000AQk25QAD,,00001109,0030U00000p33MZQAY,0010U000010rD7hQAE,,,,,,,Billing,Closed,Billing,Phone,Question about my bill,Medium,I received my latest billing invoice and have questions about 1 of the line items.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 993-7304,(555) 736-2111,kandi.gooder@example.com,,,,000730202217,000657808602,000481020087,000-69-9423
5000U00000AQkD3QAL,,00001785,0030U00000p33XIQAY,0010U000010rDIQQA2,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 254-6357,(555) 797-4902,harriett.gaona@example.com,,,,000576837469,000676329022,000402740340,000-15-2130
5000U00000AQkD4QAL,,00001786,0030U00000p33XJQAY,0010U000010rDIRQA2,,,,,,,Billing,New,Billing,Phone,Question about my bill,Medium,I received my latest billing invoice and have questions about 1 of the line items.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 914-1476,(555) 856-8971,hanh.ar@example.com,,,,000367199521,000854735673,000823238267,000-13-7991
5000U00000AQkD5QAL,,00001787,0030U00000p33XKQAY,0010U000010rDISQA2,,,,,,,Enrollment,Closed,Enrollment,Web,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:33:43.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 420-4312,(555) 968-5655,ellyn.tennill@example.com,,,,000137696643,000722764577,000679510801,000-75-7698
5000U00000AQkD6QAL,,00001788,0030U00000p33XLQAY,0010U000010rDITQA2,,,,,,,Billing,New,Billing,Phone,Question about my bill,Medium,I received my latest billing invoice and have questions about 1 of the line items.,,,,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:43.000+0000,(555) 586-6461,(555) 431-6602,nathan.hougland@example.com,,,,000693067830,000396020055,000725877812,000-63-2781
5000U00000AQk2IQAT,,00001122,0030U00000p33MmQAI,0010U000010rD7uQAE,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 243-9114,(555) 925-5347,miriam.psilovikos@example.com,,,,000455155878,000444950573,000215926345,000-29-2533
5000U00000AQk2JQAT,,00001123,0030U00000p33MnQAI,0010U000010rD7vQAE,,,,,,,Claim,New,Claim,Phone,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 240-3209,(555) 943-6434,sunny.hughston@example.com,,,,000252730327,000403750024,000322958884,000-30-3398
5000U00000AQk2KQAT,,00001124,0030U00000p33MoQAI,0010U000010rD7wQAE,,,,,,,Other,Closed,Other,Web,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 971-4725,(555) 434-5239,esperanza.hegedus@example.com,,,,000233748208,000848576742,000296104548,000-20-7339
5000U00000AQk3oQAD,,00001216,0030U00000p33OGQAY,0010U000010rD9NQAU,,,,,,,Enrollment,New,Enrollment,Phone,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 864-2822,(555) 546-3227,kirby.boege@example.com,,,,000195878404,000202027397,000913557289,000-27-7114
5000U00000AQk3pQAD,,00001217,0030U00000p33OHQAY,0010U000010rD9OQAU,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my service,Low,I'm moving and will no longer need my service and need assistant to cancel.,1,2020-04-14T22:33:32.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 822-1930,(555) 294-7966,keiko.tamashiro@example.com,,,,000689494854,000805858793,000701909455,000-89-3591
5000U00000AQk3qQAD,,00001218,0030U00000p33OIQAY,0010U000010rD9PQAU,,,,,,,Cancellation,Escalated,Cancellation,Web,Cancel my service,Medium,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 696-2486,(555) 626-1174,jamika.embery@example.com,,,,000822161973,000449759452,000336849559,000-67-5496
5000U00000AQk3rQAD,,00001219,0030U00000p33OJQAY,0010U000010rD9QQAU,,,,,,,Other,New,Other,Phone,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 753-6886,(555) 166-9018,mariette.nephew@example.com,,,,000175814296,000119526228,000643512806,000-40-6712
5000U00000AQk1xQAD,,00001101,0030U00000p33MRQAY,0010U000010rD7ZQAU,,,,,,,Billing,Escalated,Billing,Phone,Question about my bill,Medium,I received my latest billing invoice and have questions about 1 of the line items.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 833-3491,(555) 629-8097,karlene.fest@example.com,,,,000837687486,000556342783,000987104979,000-79-4255
5000U00000AQk1yQAD,,00001102,0030U00000p33MSQAY,0010U000010rD7aQAE,,,,,,,Other,New,Other,Web,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 909-9313,(555) 559-7784,harvey.collette@example.com,,,,000856260376,000181974791,000832045444,000-19-3561
5000U00000AQk1zQAD,,00001103,0030U00000p33MTQAY,0010U000010rD7bQAE,,,,,,,Enrollment,Closed,Enrollment,Phone,Transfer service,Medium,I need help transferring my service to another account.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 568-9144,(555) 368-7310,abbie.moralez@example.com,,,,000340734305,000520514492,000266429331,000-87-8054
5000U00000AQk20QAD,,00001104,0030U00000p33MUQAY,0010U000010rD7cQAE,,,,,,,Cancellation,New,Cancellation,Phone,Cancel my service,Low,I'm moving and will no longer need my service and need assistant to cancel.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 354-6270,(555) 414-2795,zackary.randell@example.com,,,,000635873421,000482116472,000627924915,000-45-7122
5000U00000AQk2FQAT,,00001119,0030U00000p33MjQAI,0010U000010rD7rQAE,,,,,,,Support,New,Support,Web,Problems using service,Low,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 539-3592,(555) 677-7808,angla.alton@example.com,,,,000136328209,000468195252,000977849106,000-75-8511
5000U00000AQk2GQAT,,00001120,0030U00000p33MkQAI,0010U000010rD7sQAE,,,,,,,Claim,Closed,Claim,Email,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,1,2020-04-14T22:33:31.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 308-3254,(555) 399-9622,salina.mcloud@example.com,,,,000861778072,000669389476,000242671184,000-31-3156
5000U00000AQk2HQAT,,00001121,0030U00000p33MlQAI,0010U000010rD7tQAE,,,,,,,Claim,Escalated,Claim,Phone,File a new claim,Low,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:31.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 190-6235,(555) 477-7319,dwayne.hatmaker@example.com,,,,000406220958,000350606691,000387267159,000-68-5707
5000U00000AQk3eQAD,,00001206,0030U00000p33O6QAI,0010U000010rD9DQAU,,,,,,,Billing,Closed,Billing,Phone,Question about my bill,Medium,I received my latest billing invoice and have questions about 1 of the line items.,1,2020-04-14T22:33:32.000+0000,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 928-2716,(555) 933-2450,quyen.vacha@example.com,,,,000206884448,000608852017,000158856989,000-12-7981
5000U00000AQk3fQAD,,00001207,0030U00000p33O7QAI,0010U000010rD9EQAU,,,,,,,Enrollment,New,Enrollment,Email,Transfer service,Medium,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 768-5838,(555) 628-5562,minnie.fego@example.com,,,,000463654883,000627920501,000935150246,000-52-3563
5000U00000AQk3gQAD,,00001208,0030U00000p33O8QAI,0010U000010rD9FQAU,,,,,,,Other,New,Other,Email,Transfer service,Low,I need help transferring my service to another account.,,,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 485-9079,(555) 327-7869,merrie.mccord@example.com,,,,000312795631,000891681389,000530946608,000-78-4400
5000U00000AQk3hQAD,,00001209,0030U00000p33O9QAI,0010U000010rD9GQAU,,,,,,,Support,New,Support,Web,Problems using service,Medium,I'm having difficult using the service and would like some assistant.,,,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 839-9441,(555) 331-4876,waylon.encalade@example.com,,,,000373935527,000664718976,000288645518,000-60-3957
5000U00000AQk3iQAD,,00001210,0030U00000p33OAQAY,0010U000010rD9HQAU,,,,,,,Claim,New,Claim,Email,File a new claim,Medium,I'd like to file a new claim and have some questions about the information required.,,,,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,0050U000002zM7qQAE,2020-04-14T22:33:32.000+0000,(555) 891-5129,(555) 360-7086,nicky.ackerley@example.com,,,,000273915759,000307531196,000524620905,000-79-4407
